Price,Close,High,Low,Open,Volume
22-10-2021,67.68769073,69.22717142,66.89311468,66.89311468,186001
25-10-2021,64.50940704,69.02854504,64.31076678,69.02854504,390095
26-10-2021,65.00600433,65.55227633,62.07601926,65.55227633,273081
27-10-2021,64.65838623,65.55228251,63.76448995,65.55228251,79622
28-10-2021,61.87738037,65.55228177,61.57941621,65.55228177,207251
29-10-2021,60.78483963,62.82093233,59.09637113,62.52296819,250813
01-11-2021,63.81415176,63.81415176,60.88416272,61.57941493,1116852
02-11-2021,65.55227661,66.04888477,62.57262767,65.50261276,598515
03-11-2021,65.25431061,68.28362348,64.65838232,68.28362348,298749
04-11-2021,66.59516144,67.29040987,65.65160133,67.29040987,120227
08-11-2021,68.03531647,68.53192462,65.15498769,65.15498769,173250
09-11-2021,71.0646286,71.41225279,67.53870774,69.02853217,1120730
10-11-2021,74.4912262,74.59054632,69.72378469,71.61089727,1087779
11-11-2021,73.05107117,74.39191183,72.60411923,74.39191183,203733
12-11-2021,72.15717316,74.39191006,71.75988508,74.39191006,232696
15-11-2021,68.82989502,74.14360089,68.58159094,74.09393705,436114
16-11-2021,67.24073792,69.4754745,66.34684934,69.4754745,218750
17-11-2021,67.2904129,68.92922152,66.54550058,67.24074905,90330
18-11-2021,67.04210663,68.53193122,65.85024999,68.4326111,293934
22-11-2021,64.41007996,67.48904918,63.71483153,67.38972906,185020
23-11-2021,64.50940704,65.55228737,63.41687044,63.61551828,103304
24-11-2021,67.68769073,67.68769073,65.05566609,65.40329027,237399
25-11-2021,70.81632233,71.06462639,67.88632981,67.98564993,422200
26-11-2021,67.2904129,70.81633425,67.2904129,70.81633425,600555
29-11-2021,65.25431061,68.58159141,64.31075811,67.83667916,442691
30-11-2021,64.70804596,67.53871101,64.26109406,65.45295821,129819
01-12-2021,64.31075287,66.04888132,62.57262441,65.50260935,315658
02-12-2021,66.74414063,67.48905294,62.27467051,62.27467051,352455
03-12-2021,65.85025024,67.63803521,64.75770614,65.55228229,209508
06-12-2021,69.12784576,69.12784576,68.03530946,69.02852566,453633
07-12-2021,72.55445862,72.55445862,71.56124225,72.55445862,742200
08-12-2021,76.03071594,76.17969234,74.83885176,75.48444391,1551542
09-12-2021,74.83885193,77.91782116,73.49801135,77.91782116,1097777
10-12-2021,77.07358551,78.41442604,74.98783274,75.18647297,766868
13-12-2021,78.96069336,80.89746205,77.12324478,78.61306918,4066018
14-12-2021,77.17290497,80.20221777,76.67629681,80.05323381,659841
15-12-2021,73.34902954,78.36477539,73.34902954,78.36477539,752258
16-12-2021,72.70343781,75.832071,72.00818935,75.832071,663293
17-12-2021,69.92243195,74.68986584,69.07819957,73.49800926,516602
20-12-2021,66.79379272,71.01496178,66.44616855,71.01496178,620200
21-12-2021,70.02175903,70.12107916,67.04210971,67.09177357,554599
22-12-2021,73.49801636,73.49801636,70.61768717,70.91565514,301897
23-12-2021,73.94496155,76.47766652,72.75310484,75.23614596,707026
24-12-2021,70.76667023,75.38512812,70.51836612,75.38512812,652116
27-12-2021,74.29258728,74.29258728,68.53192932,70.51836205,947965
28-12-2021,75.28580475,77.9178221,72.80276379,75.13682078,655276
29-12-2021,74.64020538,76.62663795,74.0939334,75.48443771,297482
30-12-2021,73.29936218,74.98782677,72.75309021,74.98782677,248274
31-12-2021,76.82528687,76.92460699,72.802765,73.9449578,1688897
03-01-2022,75.98105621,78.06680918,75.484448,77.47088085,465687
04-01-2022,74.64020538,76.62663795,73.84562932,76.57697411,335717
05-01-2022,73.94496155,76.47766652,73.00140895,74.64021761,355993
06-01-2022,73.84563446,74.88851466,72.00818572,73.05106592,203930
07-01-2022,75.33545685,75.63342478,73.05106384,73.99461632,453717
10-01-2022,74.54088593,76.47765467,73.99461393,75.73274245,482583
11-01-2022,74.83885193,76.97426864,74.19325977,75.18647614,583964
12-01-2022,78.56341553,78.56341553,75.03750186,75.83207043,2043765
13-01-2022,77.32189178,81.14577324,75.63342701,80.25188458,928069
14-01-2022,81.14577484,81.14577484,76.22935681,76.22935681,2038012
17-01-2022,78.61307526,82.63559691,78.46409129,82.63559691,997724
18-01-2022,77.86816406,82.38729395,77.22257191,80.30154111,934863
19-01-2022,77.91781616,79.25866424,77.47087186,77.96748001,308466
20-01-2022,81.79136658,81.79136658,78.11646904,78.16612531,826673
21-01-2022,82.33763885,85.4166081,79.60629383,83.13220741,1959047
24-01-2022,78.31510925,82.08933449,78.26545298,80.64916621,1096272
25-01-2022,79.35799408,80.79815487,74.44156822,74.44156822,1174516
27-01-2022,83.03288269,83.28118677,77.42120898,79.3083215,1893824
28-01-2022,80.74848938,84.3240666,80.45052145,83.82745844,1417995
31-01-2022,80.99679565,82.38729247,79.01036297,81.5430601,670937
01-02-2022,79.55662537,81.34441777,78.6130729,81.34441777,681042
02-02-2022,79.75527954,81.24510413,79.06002352,80.15256004,305321
03-02-2022,78.11646271,80.05323144,77.61985456,79.45730318,336245
04-02-2022,77.17290497,78.86137726,76.97426474,78.46408921,316820
07-02-2022,76.77561951,77.76883576,75.48443534,77.17289995,344456
08-02-2022,74.34223938,77.07358424,73.79597496,76.97426412,437296
09-02-2022,73.64699554,75.1368201,73.15038736,73.79597952,275782
10-02-2022,73.29936218,74.59053876,73.10071439,74.14359448,450045
11-02-2022,71.11428833,74.09393735,70.51836004,74.09393735,238116
14-02-2022,66.29719543,69.6244689,64.9563548,69.52514877,377497
15-02-2022,72.90207672,72.90207672,62.37398184,67.04209913,1307921
16-02-2022,74.64020538,80.15255122,72.5544527,75.48443771,2381001
17-02-2022,74.78919983,77.61986512,73.7959834,75.43478444,748465
18-02-2022,72.60411072,76.0803678,71.61089441,74.49122322,414152
21-02-2022,71.75988007,75.13681711,70.02175148,71.6108961,789481
22-02-2022,68.92921448,72.60411185,67.53871011,67.53871011,844616
23-02-2022,68.92921448,71.71021564,68.63124655,69.37615879,1093883
24-02-2022,64.45973969,66.94278045,63.06923534,66.94278045,1719750
25-02-2022,70.66734314,70.86598337,64.65838133,64.65838133,2108018
28-02-2022,72.70343781,74.93817472,68.63125206,70.41904462,1382543
02-03-2022,69.32650757,71.95852496,68.78023552,71.51158061,585873
03-03-2022,68.78023529,71.21361242,68.53193119,70.02175578,352067
04-03-2022,67.340065,68.53192148,66.39650502,68.1842973,220591
07-03-2022,64.50940704,67.14143222,63.16856632,67.14143222,483464
08-03-2022,66.44617462,67.73735132,63.81414981,64.21143786,604738
09-03-2022,68.82989502,69.52514342,66.99243874,67.53871075,481492
10-03-2022,68.18430328,71.21360858,67.83667908,71.01496834,427366
11-03-2022,67.19108582,68.92921438,66.59515754,66.84346162,187495
14-03-2022,66.79379272,68.08497688,64.16176815,67.53870491,253743
15-03-2022,64.90668488,68.28362187,64.55906068,67.24074171,752001
16-03-2022,66.14820862,66.74413692,65.25431237,66.0488885,213306
17-03-2022,65.94956207,67.78701066,65.35363382,67.43938648,460384
21-03-2022,64.80737305,67.29041416,64.55906894,67.29041416,288035
22-03-2022,65.50261688,65.89990495,64.36042411,65.80058483,280270
23-03-2022,64.95635986,66.744145,64.65839189,65.55228824,311789
24-03-2022,64.31075287,65.40328924,63.96312869,64.55905693,258063
25-03-2022,63.61551285,65.00600973,63.36720496,63.86381695,455560
28-03-2022,61.7780571,64.65838221,61.57941307,63.06923758,843729
29-03-2022,63.16856003,65.45296073,62.07602353,63.36720406,1600773
30-03-2022,63.66516495,65.00600547,62.62228856,64.26109323,919175
31-03-2022,65.45295715,66.64481371,62.77127233,64.36042071,1633900
01-04-2022,65.40329742,67.63803429,64.95635308,64.95635308,696559
04-04-2022,65.10533905,66.34685957,64.55906699,65.55228341,620686
05-04-2022,66.29719543,68.08498801,65.05567492,66.24753158,1264471
06-04-2022,66.59516144,67.63803409,65.70126518,66.54549759,1049688
07-04-2022,67.98566437,72.25649822,66.6944875,67.53871999,1568238
08-04-2022,67.340065,69.72377795,67.0420971,68.97886576,399043
11-04-2022,66.49582672,68.03531498,66.04888243,68.03531498,1028150
12-04-2022,65.10533905,66.54549982,64.06245878,66.54549982,445287
13-04-2022,64.11212158,66.24753078,63.91347376,66.24753078,526770
18-04-2022,62.57262802,64.16177261,62.17533998,64.0624525,496528
19-04-2022,61.87738037,64.26109744,61.08280802,63.26788483,575522
20-04-2022,60.18890762,62.52296825,59.79162337,61.87737613,743025
21-04-2022,61.48009109,62.4733074,59.84128267,61.033143,977080
22-04-2022,60.53653717,62.17534187,59.99026894,61.82771767,783464
25-04-2022,58.40112305,60.38755583,58.10315889,60.08959167,614681
26-04-2022,57.95417023,59.59297866,57.60654603,59.0963705,585867
27-04-2022,61.0331459,63.01957862,57.10994054,57.70586883,1495003
28-04-2022,63.1189003,64.36042457,58.99705459,61.5297556,2685680
29-04-2022,62.62229156,65.25431268,61.87737929,64.06245606,1437344
02-05-2022,59.64264297,62.42364809,58.79841057,62.42364809,897733
04-05-2022,58.45077896,61.23178769,57.80519063,60.33789149,717140
05-05-2022,57.60654831,59.99026907,57.15960019,59.39433698,611778
06-05-2022,56.51401138,57.10993967,55.71943528,56.6133315,531928
09-05-2022,52.64046478,56.51400993,49.71047589,56.41468603,2120552
10-05-2022,51.29962921,54.08063441,50.80302101,51.89555754,438834
11-05-2022,50.40572739,53.53436026,46.33354206,52.0445358,1133956
12-05-2022,48.31997681,50.65403371,47.97234881,50.65403371,789348
13-05-2022,51.29962921,52.34250569,48.71726427,48.71726427,1069854
16-05-2022,51.49826431,53.83232492,50.90233604,52.64046459,1115487
17-05-2022,53.48469925,54.32893543,51.69691057,51.94521466,736746
18-05-2022,58.25214005,59.09637242,53.38537845,53.43503851,3148540
19-05-2022,54.82554245,57.01061914,54.62689843,56.51401098,726808
20-05-2022,56.66299438,58.10315891,55.62011793,55.81876197,1022303
23-05-2022,56.61333084,57.50722705,55.76909848,57.45756321,501325
24-05-2022,54.08062744,56.66298827,53.63367936,56.46434425,719148
25-05-2022,50.80302048,54.57724205,50.30641228,54.47791813,980525
26-05-2022,49.46217346,51.49826622,48.81658511,51.24996213,612107
27-05-2022,51.99487686,52.49148506,49.71047991,49.71047991,552287
30-05-2022,52.64046478,53.6336811,52.29284059,53.38537702,885613
31-05-2022,53.28606033,54.13029274,52.34250401,52.98809239,531570
01-06-2022,53.33572006,54.32893644,52.34250369,53.63368422,348876
02-06-2022,54.17995071,54.37859474,53.33571834,53.63368248,295595
03-06-2022,53.33572006,55.37181287,52.78945181,54.62690059,310698
06-06-2022,53.33572006,54.03097228,52.59080778,53.33572006,296331
07-06-2022,53.53435898,53.93164322,52.29283863,52.49147885,259953
08-06-2022,53.03775406,54.08063046,52.2928418,53.58402229,238635
09-06-2022,53.88198471,54.13028879,52.34250019,52.34250019,221121
10-06-2022,53.78266907,54.32893732,52.8887728,53.43504106,244784
13-06-2022,50.90233612,52.69012473,50.7036921,52.69012473,234345
14-06-2022,50.45539093,51.99487555,50.00844281,51.10098309,231169
15-06-2022,50.30641174,51.3492882,48.86624722,51.20030422,333996
16-06-2022,47.92268753,51.29962454,47.47573943,50.70369247,547874
17-06-2022,48.07167053,49.16420695,46.333542,47.47573848,424786
20-06-2022,43.05592728,49.41251344,42.70830307,49.41251344,831012
21-06-2022,45.53896713,46.78048754,43.50287442,43.50287442,756451
22-06-2022,46.63150787,49.16420878,44.49609123,45.43964751,655698
23-06-2022,49.90912247,50.65403474,46.73082933,47.17777746,920286
24-06-2022,50.80302048,51.74657303,50.10776824,50.9023406,863230
27-06-2022,52.69012451,53.23639272,51.64724814,51.89555222,530779
28-06-2022,52.54114914,53.5840256,51.94521703,53.03775734,168612
29-06-2022,52.98809052,54.08063077,51.89555405,52.44182228,356199
30-06-2022,50.70369339,53.83232638,49.85946102,53.53436223,251594
01-07-2022,53.2622757,54.00894311,49.87738189,50.02671689,380697
04-07-2022,54.10849762,54.25783262,51.81871829,52.76449778,268130
05-07-2022,56.74672318,58.98672541,53.26227526,54.45694388,2511510
06-07-2022,55.95027924,58.09072355,55.55205509,57.244502,325723
07-07-2022,58.68806076,59.23561612,56.2489464,56.49783554,905343
08-07-2022,58.33961105,59.78316878,57.24450039,58.73783518,652156
11-07-2022,61.9236145,63.11828305,57.84183061,58.48894385,1110769
12-07-2022,59.98228073,62.47117205,59.7333916,61.77428172,467760
13-07-2022,60.1316185,61.52539542,59.13606193,60.48006178,709597
14-07-2022,59.43472672,60.92806154,57.94139189,60.43028326,674231
15-07-2022,60.38050461,60.92805994,58.73783483,59.93250341,482937
18-07-2022,61.07739258,62.27206119,60.48006017,61.12717344,694688
19-07-2022,62.67028427,62.9191734,60.72894828,60.97783741,998247
20-07-2022,70.2862854,71.68006598,63.7156142,63.7156142,7460309
21-07-2022,70.88362122,72.92451512,68.79295404,69.68895643,3458426
22-07-2022,72.82496643,73.62140715,68.29518089,70.53518322,2440941
25-07-2022,76.95652008,79.09696047,69.88806289,72.17784587,5536059
26-07-2022,73.32273865,78.49962947,72.6756254,77.35473796,2082144
27-07-2022,75.06496429,77.55385563,73.27295949,73.27295949,1681150
28-07-2022,73.32273865,76.16007319,72.92451452,75.91118406,771284
29-07-2022,73.57163239,75.4631914,73.17340824,73.67118652,613694
01-08-2022,75.0151825,76.06051988,74.01962597,74.46763096,1069198
02-08-2022,76.20985413,78.64896455,73.67118198,74.2187411,1954900
03-08-2022,75.56274414,78.15118967,73.12362602,76.40896569,1537325
04-08-2022,73.47207642,78.15118916,72.67562814,76.65785434,1707529
05-08-2022,72.57607269,74.31829662,72.17784856,73.72096422,754777
08-08-2022,69.98762512,73.0240679,69.738736,72.42673551,1171965
10-08-2022,70.18673706,72.2774043,69.78851292,70.03740206,1337273
11-08-2022,68.84273529,71.18229161,68.24540289,70.68451334,1538009
12-08-2022,67.24984741,71.48096271,66.65250741,69.34051463,889908
16-08-2022,67.64806366,68.59384693,66.05517472,66.65250712,960479
17-08-2022,66.90139771,68.59384841,66.15473029,68.1458434,578197
18-08-2022,66.20450592,68.19561888,65.80628181,67.00095414,767870
19-08-2022,65.25873566,67.69784619,64.71117651,66.45340049,1148932
22-08-2022,64.0640564,66.10495017,63.71561316,65.50761781,798258
23-08-2022,71.92896271,72.67563014,63.86495595,63.91472922,4000285
24-08-2022,74.31829834,77.05607887,70.73429626,71.63029108,3369149
25-08-2022,80.54052734,87.06141826,74.41785297,74.61696125,10461420
26-08-2022,81.48629761,84.27385883,79.24629549,81.6356326,3214514
29-08-2022,78.15118408,81.63563178,77.25518173,77.75295997,2000018
30-08-2022,86.81252289,87.60897112,78.15118446,78.94763269,7708713
01-09-2022,86.16542053,90.09786578,84.87119401,86.41430966,5285213
02-09-2022,93.28364563,95.12543132,84.87119583,87.11119806,7467544
05-09-2022,94.97608948,97.71386979,90.69519359,94.12986799,5595247
06-09-2022,92.58675385,97.96276043,90.69519499,95.47386919,3043314
07-09-2022,94.32897949,98.56009467,90.9938667,91.59119908,5671721
08-09-2022,92.63653564,95.17520017,91.59119828,95.1254269,2498187
09-09-2022,95.17520142,96.36987379,91.9894236,93.18408838,3541162
12-09-2022,91.98942566,96.27031422,91.39209326,95.52364681,2590671
13-09-2022,90.89431,93.33342034,89.64986439,92.78586124,1898608
14-09-2022,91.74053192,94.08008815,88.80363572,90.29697046,1506565
15-09-2022,90.04808044,94.17964135,89.60008307,92.28808252,848115
16-09-2022,85.76719666,90.99386844,83.12897033,90.04808518,910598
19-09-2022,85.21963501,89.30141515,83.87563525,86.21519151,778733
20-09-2022,87.21075439,89.40098342,84.77164383,86.01608954,1040667
21-09-2022,84.27386475,88.60453428,83.37786232,87.55919685,751276
22-09-2022,89.00275421,90.59564312,83.77608249,84.87119314,1686250
23-09-2022,89.15208435,93.1343102,87.60896879,89.30141174,3877083
26-09-2022,85.31919098,89.1023088,82.13341314,89.1023088,1455010
27-09-2022,85.0205307,88.10675448,83.87563915,86.51386552,1055494
28-09-2022,81.63563538,84.5725241,80.78941385,84.5725241,1018864
29-09-2022,82.68097687,84.8711983,80.09252369,82.631196,1164514
30-09-2022,96.61876678,98.01253989,82.680975,82.680975,7279873
03-10-2022,93.58231354,100.053431,92.78586528,95.62320746,5016000
04-10-2022,101.1983185,104.4338771,95.22497956,95.57342281,7251717
06-10-2022,103.3885422,106.3254384,100.1032102,101.8454341,5200734
07-10-2022,102.4427719,104.3343309,101.0489912,103.0401043,2026960
10-10-2022,100.4516525,102.5423197,97.61431802,100.5512067,1780105
11-10-2022,100.8001022,105.3796609,99.7547648,100.7005481,3324372
12-10-2022,100.5014267,103.2392071,97.16631391,101.2978749,2272502
13-10-2022,100.0036469,101.8454324,98.46053884,100.6507601,1167327
14-10-2022,100.7503128,104.5334305,99.60542893,102.0943201,2236133
17-10-2022,107.6196518,108.5156541,100.3520942,101.0987615,6350700
18-10-2022,105.1805496,109.4116649,103.8365498,109.0134408,3414717
19-10-2022,100.4018784,105.4792153,99.05787851,105.1805529,4956600
20-10-2022,108.0676651,109.4116649,100.3521019,101.2480967,8296040
21-10-2022,105.9272156,110.4072199,105.0809941,108.515661,4192750
24-10-2022,107.818779,108.5156655,106.1263283,107.1716657,1081484
25-10-2022,105.5787659,108.4161003,104.5334285,108.4161003,1661824
27-10-2022,109.6107712,110.3076653,105.528991,106.5245475,2669284
28-10-2022,114.2401123,114.9867797,110.008997,110.008997,5565769
31-10-2022,113.2445526,116.3805571,112.2489961,114.8872224,2161083
01-11-2022,113.3441086,114.240111,109.5112175,113.7423327,5306705
02-11-2022,109.5112228,114.3396707,99.90410041,112.9956708,2122623
03-11-2022,109.9592209,112.0001149,108.5156669,109.3618885,958899
04-11-2022,114.3396683,115.1361166,109.9094447,110.5067771,2172883
07-11-2022,113.9414444,116.6792249,112.2987822,115.1858901,1274421
09-11-2022,114.8872299,117.3761213,113.5930033,114.7378949,3832231
10-11-2022,114.1405563,117.4258883,113.0454457,113.9912213,1325633
11-11-2022,116.0818939,117.2267855,113.7921184,115.4845615,1367831
14-11-2022,114.8872299,117.1272322,113.4934492,116.4801189,772693
15-11-2022,117.8241119,119.815225,114.3396641,114.7876691,2051059
16-11-2022,112.8463364,117.9734542,111.6018906,117.475676,2132232
17-11-2022,111.502327,112.6472184,109.1627707,112.4978835,1134662
18-11-2022,106.2258759,112.4978849,104.5334328,111.5023284,1853110
21-11-2022,101.7458725,106.2258768,100.0036486,105.9272144,2735928
22-11-2022,101.2978745,106.0267679,100.6009879,102.1938768,2139326
23-11-2022,100.4516525,103.5378762,99.2072069,102.0445414,1902224
24-11-2022,103.3885422,105.8774335,99.55565113,100.5512076,4817368
25-11-2022,103.2889938,105.280107,101.4472157,103.3387747,2638283
28-11-2022,100.3520966,103.7369825,99.75475659,103.1396502,1739084
29-11-2022,98.95832062,101.8454361,97.96276409,100.8996528,1655390
30-11-2022,100.9992065,102.2436522,98.70943109,98.85876609,1598215
01-12-2022,102.4925385,104.4836514,100.8996496,101.5467628,1645049
02-12-2022,101.4472122,103.2889903,100.7503181,102.7414312,1121194
05-12-2022,100.849884,103.3885487,100.0534357,101.9449947,1052178
06-12-2022,99.85432434,101.5965483,99.0080952,100.5512109,1000128
07-12-2022,100.6507568,102.2934265,99.25697627,100.4018677,1091109
08-12-2022,100.7503128,102.4925366,99.80453719,101.1983178,836645
09-12-2022,101.696106,103.43833,98.16187707,101.546771,2144964
12-12-2022,101.4472122,102.6916579,99.30676415,102.0943255,1278463
13-12-2022,106.8232193,108.7645515,100.5512101,100.5512101,6221168
14-12-2022,109.2125473,113.4934434,107.1218801,107.5201043,6515839
15-12-2022,105.1805496,110.1583323,104.3841014,108.9636599,2527923
16-12-2022,102.1938782,106.0765501,101.2480949,104.5832153,2214093
19-12-2022,103.0401001,104.1849916,100.5512088,103.2392084,2333799
20-12-2022,105.4792099,108.2169903,102.4427671,102.6418753,5315592
21-12-2022,104.8320999,113.2445491,103.7369817,106.5245429,9784738
22-12-2022,101.0489883,109.0134406,98.560097,106.026771,5519521
23-12-2022,89.50053406,101.1485425,88.10675339,100.6507642,4145742
26-12-2022,94.67742157,98.21165018,87.60897194,89.9485282,3772532
27-12-2022,97.66409302,100.4018734,95.07564759,95.07564759,3366426
28-12-2022,100.1032104,101.0489861,96.56898179,97.5645383,4197903
29-12-2022,104.7823257,105.7778823,99.55565391,100.103213,4416179
30-12-2022,111.6018829,115.3352198,106.6738813,106.6738813,13566865
02-01-2023,107.8685455,112.2987765,106.5245458,111.5023283,3368115
03-01-2023,108.6650009,111.2036656,106.8232228,107.7192176,3312731
04-01-2023,110.8054428,112.2987776,109.0134381,109.0134381,4079606
05-01-2023,112.8961105,113.3938888,110.0089951,111.0543325,4258256
06-01-2023,115.982338,116.8285595,112.2490009,113.4934466,3914910
09-01-2023,115.1858902,118.1725599,113.3441121,117.3761192,2560056
10-01-2023,111.3529968,115.5841121,110.5565562,115.185888,1644605
11-01-2023,111.8507767,113.7921165,111.054336,111.3529984,1336239
12-01-2023,110.9547653,113.4436565,109.9094356,112.4481,1757847
13-01-2023,114.1903305,114.5885546,111.2036609,111.3529959,1578905
16-01-2023,114.4392166,117.9236644,113.5432218,114.6881057,2175293
17-01-2023,119.0685577,119.9645601,111.9005539,114.9369967,3567622
18-01-2023,119.4667816,122.4534512,118.6205601,119.6658899,3809497
19-01-2023,121.3583374,122.154778,117.6250006,118.8694462,2426181
20-01-2023,120.2134476,124.6934518,118.9690019,123.6481145,6827714
23-01-2023,117.8241119,121.3085597,115.6836639,121.3085597,1855073
24-01-2023,116.878334,120.2632276,114.6881052,118.4214421,1331324
25-01-2023,112.9458847,116.8783375,112.3485523,116.4801134,1236033
27-01-2023,106.3254471,113.8418948,101.6463265,112.9956732,2592713
30-01-2023,107.0223236,109.8098848,103.9858732,106.9227695,1529668
31-01-2023,110.9547653,112.74677,106.0267638,108.1174309,1737643
01-02-2023,102.5921021,113.6925511,90.19741886,112.4978864,3001242
02-02-2023,102.6418762,106.0765508,100.1529849,102.592103,1339986
03-02-2023,99.95388031,104.234769,96.81787562,103.3387741,2605208
06-02-2023,103.6374359,104.9316625,98.95832314,99.9538797,1480995
07-02-2023,103.3885422,104.9814311,102.5423207,103.0400989,1157313
08-02-2023,106.7734375,107.918329,103.0401005,103.1396547,1232001
09-02-2023,107.5698853,108.46588,105.5289913,106.773437,841031
10-02-2023,106.7236557,108.0178822,106.5245474,107.0223257,442582
13-02-2023,103.2889938,107.1218851,102.3929914,106.4249985,957985
14-02-2023,103.7867661,106.3752115,100.7503157,102.9903178,1159716
15-02-2023,105.8774338,106.4249929,103.1894342,103.5378775,585979
16-02-2023,109.2125473,110.0089956,105.7280995,106.3254395,1222842
17-02-2023,111.950325,112.4481033,107.7689908,108.117434,949550
20-02-2023,115.0365601,116.8285573,112.4978879,112.5476687,2031424
21-02-2023,115.4347763,116.8783378,113.1450009,115.0365598,3121516
22-02-2023,111.4027786,117.0276746,110.5067762,114.2898941,2480869
23-02-2023,111.9005585,112.5476718,109.4116671,111.4027802,696208
24-02-2023,107.5201035,112.9458834,106.1761037,112.2987778,1192347
27-02-2023,103.438324,108.5156607,100.5512085,107.7689933,1213663
28-02-2023,104.2845535,106.3254476,102.7414378,104.4338885,838779
01-03-2023,107.1716614,108.3165529,104.0356568,104.4338809,1256861
02-03-2023,112.1494446,113.2445552,106.8232187,107.1716619,2312680
03-03-2023,114.8872299,116.2312298,111.5521169,112.4978926,2324858
06-03-2023,115.4347763,117.0774461,114.7378898,115.4845572,1443530
08-03-2023,114.6383362,116.3805601,113.3441097,114.4890012,1490492
09-03-2023,118.172554,120.0143396,114.5387789,114.5387789,4122008
10-03-2023,115.6338959,119.9147845,114.7378935,117.326339,2120772
13-03-2023,109.7601089,116.4801156,108.5654441,115.9823373,1500376
14-03-2023,111.1041107,112.3485564,106.6241062,109.9592192,1250780
15-03-2023,113.9414444,114.9867818,111.0045556,111.6516689,1541445
16-03-2023,113.1450043,114.2898958,111.054337,113.3441125,817184
17-03-2023,117.0276718,117.9236666,114.2401105,114.2401105,1916154
20-03-2023,113.0454483,116.9778936,110.7556652,116.6294503,1504580
21-03-2023,121.8561249,122.4534573,112.2490025,113.6427832,3824242
22-03-2023,121.009903,123.6979026,119.8152305,121.9058978,2915656
23-03-2023,119.0685577,121.6570032,118.4712253,120.4623384,1062772
24-03-2023,117.2267838,119.3672319,116.2810081,119.2676777,1485976
27-03-2023,115.0863342,117.4756714,113.7423344,117.4258906,1055397
28-03-2023,115.0863342,122.1547841,113.9912236,122.1547841,1099252
29-03-2023,117.5254517,118.4214465,114.0907771,115.1361145,2645963
31-03-2023,121.6072311,123.2499009,118.1227833,118.4712266,2661129
03-04-2023,125.0916824,127.4312388,121.9556778,123.2001235,2365577
05-04-2023,132.7076874,133.4045739,124.5441193,125.2410135,4598533
06-04-2023,134.997467,135.9930235,130.7663519,133.1059006,3038970
10-04-2023,134.549469,137.8348088,132.8570258,135.4952599,1486344
11-04-2023,137.1876984,138.6312524,132.5583512,135.3459126,1720627
12-04-2023,140.8214722,141.3690313,135.694362,136.5903568,2495298
13-04-2023,141.0205841,141.6179241,137.6356978,140.771695,1012397
17-04-2023,141.866806,143.01169,139.278353,140.3734712,1207696
18-04-2023,138.2827911,141.8170197,136.640129,141.3690223,1440184
19-04-2023,134.8979187,139.2783616,134.4001404,137.5361376,985350
20-04-2023,135.047226,136.3912332,132.9565665,135.3458959,1167640
21-04-2023,138.880127,139.2783435,133.7032364,133.7032364,1619694
24-04-2023,139.6268005,142.1654727,138.6810249,142.1654727,1017208
25-04-2023,140.2739105,141.6179179,134.0019165,139.7761323,1181333
26-04-2023,139.4774628,144.8534614,137.5361156,139.1787928,3859306
27-04-2023,141.5681458,142.8125915,140.1743726,140.3237,666290
28-04-2023,140.9708099,143.7085904,140.3734699,142.364583,388794
02-05-2023,140.5227966,142.8125797,139.6268018,141.866804,549452
03-05-2023,137.4365692,141.120125,135.8934537,140.1245686,506612
04-05-2023,138.6810303,139.3779168,136.3912472,137.4365846,1453276
05-05-2023,134.6988068,140.1743679,133.3547993,138.681033,794764
08-05-2023,142.7130432,143.7583655,135.0472453,135.2961345,1771900
09-05-2023,140.2739105,147.5414763,136.739697,143.2605801,2045222
10-05-2023,142.2152557,142.8623614,138.4321379,140.8214675,1317655
11-05-2023,139.8756866,143.1610261,136.938798,142.9619178,1346316
12-05-2023,139.2783508,140.7219199,137.4863612,139.3779126,471151
15-05-2023,141.9663696,142.6134753,137.5859117,139.5770248,687171
16-05-2023,146.0979156,148.6365878,140.6721358,141.9663623,2448442
17-05-2023,145.3014832,147.3423772,141.8668159,146.6952715,829427
18-05-2023,145.2019196,149.4828003,143.7583505,144.3556905,1429886
19-05-2023,144.6045837,146.1476994,142.9619216,145.9485911,500622
22-05-2023,143.0614777,144.6045934,140.4232588,144.6045934,492810
23-05-2023,142.8623657,144.7539171,142.0161366,143.8579223,182196
24-05-2023,140.2739105,143.7085927,139.6268048,143.7085927,411244
25-05-2023,143.161026,143.8081316,138.5814601,140.2241374,612276
26-05-2023,146.3965912,148.2383617,143.1610325,143.7583573,648261
29-05-2023,150.2294769,151.3245952,145.3014751,147.2428073,1483525
30-05-2023,150.030365,150.7272515,147.5912545,150.7272515,372101
31-05-2023,151.3743591,152.519243,149.6819162,150.8765809,788208
01-06-2023,151.1752625,152.3201464,149.8312551,151.8223681,335459
02-06-2023,155.3565979,156.2028118,151.4739184,151.6730418,1370654
05-06-2023,157.5966034,159.7868247,154.809042,155.953926,1474730
06-06-2023,160.0357056,160.2845947,153.0668101,158.2934817,1591490
07-06-2023,163.8686218,164.2668384,158.5921688,160.0357229,1099769
08-06-2023,162.9725952,164.8641617,157.7957045,163.8686052,986457
09-06-2023,162.3254852,166.6561468,160.8819314,161.2801479,655021
12-06-2023,167.3530579,168.7468309,162.67393,163.27127,2914566
13-06-2023,167.8010559,169.9414964,167.1041694,168.2490533,1010957
